month_start,department,category,scenario,amount,source
2021-12-01,HR,Utilities,Actual,1079978.0,budget_vs_actual
2021-12-01,HR,Utilities,Budget,1413056.0,budget_vs_actual
2021-12-01,IT,Infrastructure,Actual,1351368.0,budget_vs_actual
2021-12-01,IT,Infrastructure,Budget,1713792.0,budget_vs_actual
2021-12-01,IT,Marketing,Actual,1209668.0,budget_vs_actual
2021-12-01,IT,Marketing,Budget,1006414.0,budget_vs_actual
2021-12-01,IT,Salaries,Actual,1943142.0,budget_vs_actual
2021-12-01,IT,Salaries,Budget,2012092.0,budget_vs_actual
2021-12-01,IT,Training,Actual,1636186.0,budget_vs_actual
2021-12-01,IT,Training,Budget,1261956.0,budget_vs_actual
2021-12-01,IT,Travel,Actual,2181790.0,budget_vs_actual
2021-12-01,IT,Travel,Budget,2013200.0,budget_vs_actual
2021-12-01,IT,Utilities,Actual,1108454.0,budget_vs_actual
2021-12-01,IT,Utilities,Budget,937796.0,budget_vs_actual
2021-12-01,Marketing,Infrastructure,Actual,1061628.0,budget_vs_actual
2021-12-01,Marketing,Infrastructure,Budget,1066514.0,budget_vs_actual
2021-12-01,Marketing,Marketing,Actual,1714002.0,budget_vs_actual
2021-12-01,Marketing,Marketing,Budget,1232066.0,budget_vs_actual
2021-12-01,Marketing,Salaries,Actual,381646.0,budget_vs_actual
2021-12-01,Marketing,Salaries,Budget,433416.0,budget_vs_actual
2021-12-01,Marketing,Training,Actual,865220.0,budget_vs_actual
2021-12-01,Marketing,Training,Budget,721058.0,budget_vs_actual
2021-12-01,Marketing,Travel,Actual,1181514.0,budget_vs_actual
2021-12-01,Marketing,Travel,Budget,1426268.0,budget_vs_actual
2021-12-01,Marketing,Utilities,Actual,1517224.0,budget_vs_actual
2021-12-01,Marketing,Utilities,Budget,1306458.0,budget_vs_actual
2021-12-01,Operations,Infrastructure,Actual,891466.0,budget_vs_actual
2021-12-01,Operations,Infrastructure,Budget,613286.0,budget_vs_actual
2021-12-01,Operations,Marketing,Actual,1917398.0,budget_vs_actual
2021-12-01,Operations,Marketing,Budget,1323516.0,budget_vs_actual
2021-12-01,Operations,Salaries,Actual,1041206.0,budget_vs_actual
2021-12-01,Operations,Salaries,Budget,1184528.0,budget_vs_actual
2021-12-01,Operations,Training,Actual,2224602.0,budget_vs_actual
2021-12-01,Operations,Training,Budget,2529724.0,budget_vs_actual
2021-12-01,Operations,Travel,Actual,1566998.0,budget_vs_actual
2021-12-01,Operations,Travel,Budget,1229518.0,budget_vs_actual
2021-12-01,Operations,Utilities,Actual,802758.0,budget_vs_actual
2021-12-01,Operations,Utilities,Budget,1146204.0,budget_vs_actual
2021-12-01,Sales,Infrastructure,Actual,1579396.0,budget_vs_actual
2021-12-01,Sales,Infrastructure,Budget,1202148.0,budget_vs_actual
2021-12-01,Sales,Marketing,Actual,1209376.0,budget_vs_actual
2021-12-01,Sales,Marketing,Budget,863302.0,budget_vs_actual
2021-12-01,Sales,Salaries,Actual,1627502.0,budget_vs_actual
2021-12-01,Sales,Salaries,Budget,1304930.0,budget_vs_actual
2021-12-01,Sales,Training,Actual,611980.0,budget_vs_actual
2021-12-01,Sales,Training,Budget,499256.0,budget_vs_actual
2021-12-01,Sales,Travel,Actual,953260.0,budget_vs_actual
2021-12-01,Sales,Travel,Budget,896464.0,budget_vs_actual
2021-12-01,Sales,Utilities,Actual,796016.0,budget_vs_actual
2021-12-01,Sales,Utilities,Budget,738748.0,budget_vs_actual
2022-01-01,Finance,Infrastructure,Actual,1317994.0,budget_vs_actual
2022-01-01,Finance,Infrastructure,Budget,1103180.0,budget_vs_actual
2022-01-01,Finance,Marketing,Actual,1874556.0,budget_vs_actual
2022-01-01,Finance,Marketing,Budget,1528590.0,budget_vs_actual
2022-01-01,Finance,Salaries,Actual,2205214.0,budget_vs_actual
2022-01-01,Finance,Salaries,Budget,1943840.0,budget_vs_actual
2022-01-01,Finance,Training,Actual,2149002.0,budget_vs_actual
2022-01-01,Finance,Training,Budget,1918766.0,budget_vs_actual
2022-01-01,Finance,Travel,Actual,1604500.0,budget_vs_actual
2022-01-01,Finance,Travel,Budget,1446894.0,budget_vs_actual
2022-01-01,Finance,Utilities,Actual,1817300.0,budget_vs_actual
2022-01-01,Finance,Utilities,Budget,1610244.0,budget_vs_actual
2022-01-01,HR,Infrastructure,Actual,1891960.0,budget_vs_actual
2022-01-01,HR,Infrastructure,Budget,1213334.0,budget_vs_actual
2022-01-01,HR,Marketing,Actual,2748862.0,budget_vs_actual
2022-01-01,HR,Marketing,Budget,2278274.0,budget_vs_actual
2022-01-01,HR,Salaries,Actual,1062576.0,budget_vs_actual
2022-01-01,HR,Salaries,Budget,1649988.0,budget_vs_actual
2022-01-01,HR,Training,Actual,1390440.0,budget_vs_actual
2022-01-01,HR,Training,Budget,1089408.0,budget_vs_actual
2022-01-01,HR,Travel,Actual,1322406.0,budget_vs_actual
2022-01-01,HR,Travel,Budget,896842.0,budget_vs_actual
2022-01-01,HR,Utilities,Actual,1049220.0,budget_vs_actual
2022-01-01,HR,Utilities,Budget,954438.0,budget_vs_actual
2022-01-01,IT,Infrastructure,Actual,783278.0,budget_vs_actual
2022-01-01,IT,Infrastructure,Budget,672836.0,budget_vs_actual
2022-01-01,IT,Marketing,Actual,1021514.0,budget_vs_actual
2022-01-01,IT,Marketing,Budget,365090.0,budget_vs_actual
2022-01-01,IT,Salaries,Actual,1006894.0,budget_vs_actual
2022-01-01,IT,Salaries,Budget,863674.0,budget_vs_actual
2022-01-01,IT,Training,Actual,1451232.0,budget_vs_actual
2022-01-01,IT,Training,Budget,1571000.0,budget_vs_actual
2022-01-01,IT,Travel,Actual,1717858.0,budget_vs_actual
2022-01-01,IT,Travel,Budget,1803900.0,budget_vs_actual
2022-01-01,IT,Utilities,Actual,1379036.0,budget_vs_actual
2022-01-01,IT,Utilities,Budget,977306.0,budget_vs_actual
2022-01-01,Marketing,Infrastructure,Actual,1996737.0,budget_vs_actual
2022-01-01,Marketing,Infrastructure,Budget,1670793.0,budget_vs_actual
2022-01-01,Marketing,Marketing,Actual,1427962.0,budget_vs_actual
2022-01-01,Marketing,Marketing,Budget,1559998.0,budget_vs_actual
2022-01-01,Marketing,Salaries,Actual,701632.0,budget_vs_actual
2022-01-01,Marketing,Salaries,Budget,1756326.0,budget_vs_actual
2022-01-01,Marketing,Training,Actual,1483158.0,budget_vs_actual
2022-01-01,Marketing,Training,Budget,904698.0,budget_vs_actual
2022-01-01,Marketing,Travel,Actual,2131158.0,budget_vs_actual
2022-01-01,Marketing,Travel,Budget,1735262.0,budget_vs_actual
2022-01-01,Marketing,Utilities,Actual,1112116.0,budget_vs_actual
2022-01-01,Marketing,Utilities,Budget,855484.0,budget_vs_actual
2022-01-01,Operations,Infrastructure,Actual,1217406.0,budget_vs_actual
2022-01-01,Operations,Infrastructure,Budget,1179198.0,budget_vs_actual
2022-01-01,Operations,Marketing,Actual,1095084.0,budget_vs_actual
2022-01-01,Operations,Marketing,Budget,630064.0,budget_vs_actual
2022-01-01,Operations,Salaries,Actual,415270.0,budget_vs_actual
2022-01-01,Operations,Salaries,Budget,746272.0,budget_vs_actual
2022-01-01,Operations,Training,Actual,2071760.0,budget_vs_actual
2022-01-01,Operations,Training,Budget,2035476.0,budget_vs_actual
2022-01-01,Operations,Travel,Actual,1247330.0,budget_vs_actual
2022-01-01,Operations,Travel,Budget,762112.0,budget_vs_actual
2022-01-01,Operations,Utilities,Actual,1993436.0,budget_vs_actual
2022-01-01,Operations,Utilities,Budget,1101636.0,budget_vs_actual
2022-01-01,Sales,Infrastructure,Actual,1356646.0,budget_vs_actual
2022-01-01,Sales,Infrastructure,Budget,1065756.0,budget_vs_actual
2022-01-01,Sales,Marketing,Actual,1534888.0,budget_vs_actual
2022-01-01,Sales,Marketing,Budget,1219956.0,budget_vs_actual
2022-01-01,Sales,Salaries,Actual,1857032.0,budget_vs_actual
2022-01-01,Sales,Salaries,Budget,2650340.0,budget_vs_actual
2022-01-01,Sales,Training,Actual,2281606.0,budget_vs_actual
2022-01-01,Sales,Training,Budget,1492694.0,budget_vs_actual
2022-01-01,Sales,Travel,Actual,1065476.0,budget_vs_actual
2022-01-01,Sales,Travel,Budget,1030880.0,budget_vs_actual
2022-01-01,Sales,Utilities,Actual,800018.0,budget_vs_actual
2022-01-01,Sales,Utilities,Budget,973184.0,budget_vs_actual
2022-02-01,Finance,Infrastructure,Actual,519658.0,budget_vs_actual
2022-02-01,Finance,Infrastructure,Budget,513462.0,budget_vs_actual
2022-02-01,Finance,Marketing,Actual,596520.0,budget_vs_actual
2022-02-01,Finance,Marketing,Budget,563572.0,budget_vs_actual
2022-02-01,Finance,Salaries,Actual,1113442.0,budget_vs_actual
2022-02-01,Finance,Salaries,Budget,1140896.0,budget_vs_actual
2022-02-01,Finance,Training,Actual,1209238.0,budget_vs_actual
2022-02-01,Finance,Training,Budget,1107262.0,budget_vs_actual
2022-02-01,Finance,Travel,Actual,1539722.0,budget_vs_actual
2022-02-01,Finance,Travel,Budget,1649276.0,budget_vs_actual
2022-02-01,Finance,Utilities,Actual,703418.0,budget_vs_actual
2022-02-01,Finance,Utilities,Budget,543272.0,budget_vs_actual
2022-02-01,HR,Infrastructure,Actual,2603864.0,budget_vs_actual
2022-02-01,HR,Infrastructure,Budget,2097116.0,budget_vs_actual
2022-02-01,HR,Marketing,Actual,1154810.0,budget_vs_actual
2022-02-01,HR,Marketing,Budget,891608.0,budget_vs_actual
2022-02-01,HR,Salaries,Actual,709096.0,budget_vs_actual
2022-02-01,HR,Salaries,Budget,648488.0,budget_vs_actual
2022-02-01,HR,Training,Actual,1327938.0,budget_vs_actual
2022-02-01,HR,Training,Budget,1076028.0,budget_vs_actual
2022-02-01,HR,Travel,Actual,1448978.0,budget_vs_actual
2022-02-01,HR,Travel,Budget,1466842.0,budget_vs_actual
2022-02-01,HR,Utilities,Actual,1913966.0,budget_vs_actual
2022-02-01,HR,Utilities,Budget,961554.0,budget_vs_actual
2022-02-01,IT,Infrastructure,Actual,142518.0,budget_vs_actual
2022-02-01,IT,Infrastructure,Budget,222510.0,budget_vs_actual
2022-02-01,IT,Marketing,Actual,1601608.0,budget_vs_actual
2022-02-01,IT,Marketing,Budget,1762820.0,budget_vs_actual
2022-02-01,IT,Salaries,Actual,843602.0,budget_vs_actual
2022-02-01,IT,Salaries,Budget,404450.0,budget_vs_actual
2022-02-01,IT,Training,Actual,1048762.0,budget_vs_actual
2022-02-01,IT,Training,Budget,661228.0,budget_vs_actual
2022-02-01,IT,Travel,Actual,952026.0,budget_vs_actual
2022-02-01,IT,Travel,Budget,353872.0,budget_vs_actual
2022-02-01,IT,Utilities,Actual,1337560.0,budget_vs_actual
2022-02-01,IT,Utilities,Budget,973398.0,budget_vs_actual
2022-02-01,Marketing,Infrastructure,Actual,1629056.0,budget_vs_actual
2022-02-01,Marketing,Infrastructure,Budget,1241204.0,budget_vs_actual
2022-02-01,Marketing,Marketing,Actual,1356688.0,budget_vs_actual
2022-02-01,Marketing,Marketing,Budget,1163336.0,budget_vs_actual
2022-02-01,Marketing,Salaries,Actual,1567896.0,budget_vs_actual
2022-02-01,Marketing,Salaries,Budget,1670034.0,budget_vs_actual
2022-02-01,Marketing,Training,Actual,1302768.0,budget_vs_actual
2022-02-01,Marketing,Training,Budget,957688.0,budget_vs_actual
2022-02-01,Marketing,Travel,Actual,1443272.0,budget_vs_actual
2022-02-01,Marketing,Travel,Budget,1065520.0,budget_vs_actual
2022-02-01,Marketing,Utilities,Actual,417904.0,budget_vs_actual
2022-02-01,Marketing,Utilities,Budget,946566.0,budget_vs_actual
2022-02-01,Operations,Infrastructure,Actual,1466358.0,budget_vs_actual
2022-02-01,Operations,Infrastructure,Budget,2060112.0,budget_vs_actual
2022-02-01,Operations,Marketing,Actual,736548.0,budget_vs_actual
2022-02-01,Operations,Marketing,Budget,912380.0,budget_vs_actual
2022-02-01,Operations,Salaries,Actual,1674912.0,budget_vs_actual
2022-02-01,Operations,Salaries,Budget,1150824.0,budget_vs_actual
2022-02-01,Operations,Training,Actual,1011548.0,budget_vs_actual
2022-02-01,Operations,Training,Budget,967650.0,budget_vs_actual
2022-02-01,Operations,Travel,Actual,132380.0,budget_vs_actual
2022-02-01,Operations,Travel,Budget,390772.0,budget_vs_actual
2022-02-01,Operations,Utilities,Actual,793904.0,budget_vs_actual
2022-02-01,Operations,Utilities,Budget,471198.0,budget_vs_actual
2022-02-01,Sales,Infrastructure,Actual,1114752.0,budget_vs_actual
2022-02-01,Sales,Infrastructure,Budget,767414.0,budget_vs_actual
2022-02-01,Sales,Marketing,Actual,1343290.0,budget_vs_actual
2022-02-01,Sales,Marketing,Budget,1176932.0,budget_vs_actual
2022-02-01,Sales,Salaries,Actual,2816844.0,budget_vs_actual
2022-02-01,Sales,Salaries,Budget,2684410.0,budget_vs_actual
2022-02-01,Sales,Training,Actual,925406.0,budget_vs_actual
2022-02-01,Sales,Training,Budget,1403482.0,budget_vs_actual
2022-02-01,Sales,Travel,Actual,1675478.0,budget_vs_actual
2022-02-01,Sales,Travel,Budget,2225238.0,budget_vs_actual
2022-02-01,Sales,Utilities,Actual,196546.0,budget_vs_actual
2022-02-01,Sales,Utilities,Budget,299898.0,budget_vs_actual
2022-03-01,Finance,Infrastructure,Actual,1295162.0,budget_vs_actual
2022-03-01,Finance,Infrastructure,Budget,1197894.0,budget_vs_actual
2022-03-01,Finance,Marketing,Actual,166824.0,budget_vs_actual
2022-03-01,Finance,Marketing,Budget,219270.0,budget_vs_actual
2022-03-01,Finance,Salaries,Actual,1662088.0,budget_vs_actual
2022-03-01,Finance,Salaries,Budget,1542068.0,budget_vs_actual
2022-03-01,Finance,Training,Actual,796518.0,budget_vs_actual
2022-03-01,Finance,Training,Budget,928512.0,budget_vs_actual
2022-03-01,Finance,Travel,Actual,1365420.0,budget_vs_actual
2022-03-01,Finance,Travel,Budget,1300578.0,budget_vs_actual
2022-03-01,Finance,Utilities,Actual,1990106.0,budget_vs_actual
2022-03-01,Finance,Utilities,Budget,1621310.0,budget_vs_actual
2022-03-01,HR,Infrastructure,Actual,807142.0,budget_vs_actual
2022-03-01,HR,Infrastructure,Budget,135046.0,budget_vs_actual
2022-03-01,HR,Marketing,Actual,298532.0,budget_vs_actual
2022-03-01,HR,Marketing,Budget,418590.0,budget_vs_actual
2022-03-01,HR,Salaries,Actual,2074416.0,budget_vs_actual
2022-03-01,HR,Salaries,Budget,2269942.0,budget_vs_actual
2022-03-01,HR,Training,Actual,858280.0,budget_vs_actual
2022-03-01,HR,Training,Budget,554970.0,budget_vs_actual
2022-03-01,HR,Travel,Actual,2672533.0,budget_vs_actual
2022-03-01,HR,Travel,Budget,1718284.0,budget_vs_actual
2022-03-01,HR,Utilities,Actual,436620.0,budget_vs_actual
2022-03-01,HR,Utilities,Budget,333868.0,budget_vs_actual
2022-03-01,IT,Infrastructure,Actual,817122.0,budget_vs_actual
2022-03-01,IT,Infrastructure,Budget,871408.0,budget_vs_actual
2022-03-01,IT,Marketing,Actual,1655326.0,budget_vs_actual
2022-03-01,IT,Marketing,Budget,957752.0,budget_vs_actual
2022-03-01,IT,Salaries,Actual,1588888.0,budget_vs_actual
2022-03-01,IT,Salaries,Budget,1220470.0,budget_vs_actual
2022-03-01,IT,Training,Actual,2218312.0,budget_vs_actual
2022-03-01,IT,Training,Budget,1672784.0,budget_vs_actual
2022-03-01,IT,Travel,Actual,2432954.0,budget_vs_actual
2022-03-01,IT,Travel,Budget,1791846.0,budget_vs_actual
2022-03-01,IT,Utilities,Actual,1952770.0,budget_vs_actual
2022-03-01,IT,Utilities,Budget,1620406.0,budget_vs_actual
2022-03-01,Marketing,Infrastructure,Actual,717852.0,budget_vs_actual
2022-03-01,Marketing,Infrastructure,Budget,704492.0,budget_vs_actual
2022-03-01,Marketing,Marketing,Actual,763798.0,budget_vs_actual
2022-03-01,Marketing,Marketing,Budget,1043376.0,budget_vs_actual
2022-03-01,Marketing,Salaries,Actual,1624140.0,budget_vs_actual
2022-03-01,Marketing,Salaries,Budget,1064686.0,budget_vs_actual
2022-03-01,Marketing,Training,Actual,262456.0,budget_vs_actual
2022-03-01,Marketing,Training,Budget,440302.0,budget_vs_actual
2022-03-01,Marketing,Travel,Actual,1906046.0,budget_vs_actual
2022-03-01,Marketing,Travel,Budget,1904028.0,budget_vs_actual
2022-03-01,Marketing,Utilities,Actual,1736394.0,budget_vs_actual
2022-03-01,Marketing,Utilities,Budget,1717418.0,budget_vs_actual
2022-03-01,Operations,Infrastructure,Actual,1375474.0,budget_vs_actual
2022-03-01,Operations,Infrastructure,Budget,1444526.0,budget_vs_actual
2022-03-01,Operations,Marketing,Actual,1305508.0,budget_vs_actual
2022-03-01,Operations,Marketing,Budget,919500.0,budget_vs_actual
2022-03-01,Operations,Salaries,Actual,1560042.0,budget_vs_actual
2022-03-01,Operations,Salaries,Budget,1392538.0,budget_vs_actual
2022-03-01,Operations,Training,Actual,1443706.0,budget_vs_actual
2022-03-01,Operations,Training,Budget,975576.0,budget_vs_actual
2022-03-01,Operations,Travel,Actual,1342792.0,budget_vs_actual
2022-03-01,Operations,Travel,Budget,1268544.0,budget_vs_actual
2022-03-01,Operations,Utilities,Actual,846710.0,budget_vs_actual
2022-03-01,Operations,Utilities,Budget,678664.0,budget_vs_actual
2022-03-01,Sales,Infrastructure,Actual,2656872.0,budget_vs_actual
2022-03-01,Sales,Infrastructure,Budget,2403036.0,budget_vs_actual
2022-03-01,Sales,Marketing,Actual,624296.0,budget_vs_actual
2022-03-01,Sales,Marketing,Budget,201806.0,budget_vs_actual
2022-03-01,Sales,Salaries,Actual,1777882.0,budget_vs_actual
2022-03-01,Sales,Salaries,Budget,1119808.0,budget_vs_actual
2022-03-01,Sales,Training,Actual,1540308.0,budget_vs_actual
2022-03-01,Sales,Training,Budget,1260006.0,budget_vs_actual
2022-03-01,Sales,Travel,Actual,1504008.0,budget_vs_actual
2022-03-01,Sales,Travel,Budget,1530462.0,budget_vs_actual
2022-03-01,Sales,Utilities,Actual,1819180.0,budget_vs_actual
2022-03-01,Sales,Utilities,Budget,1426866.0,budget_vs_actual
2022-04-01,Finance,Infrastructure,Actual,1831490.0,budget_vs_actual
2022-04-01,Finance,Infrastructure,Budget,1658412.0,budget_vs_actual
2022-04-01,Finance,Marketing,Actual,842690.0,budget_vs_actual
2022-04-01,Finance,Marketing,Budget,797706.0,budget_vs_actual
2022-04-01,Finance,Salaries,Actual,2136590.0,budget_vs_actual
2022-04-01,Finance,Salaries,Budget,1442066.0,budget_vs_actual
2022-04-01,Finance,Training,Actual,660758.0,budget_vs_actual
2022-04-01,Finance,Training,Budget,751968.0,budget_vs_actual
2022-04-01,Finance,Travel,Actual,537192.0,budget_vs_actual
2022-04-01,Finance,Travel,Budget,410356.0,budget_vs_actual
2022-04-01,Finance,Utilities,Actual,995634.0,budget_vs_actual
2022-04-01,Finance,Utilities,Budget,979342.0,budget_vs_actual
2022-04-01,HR,Infrastructure,Actual,717908.0,budget_vs_actual
2022-04-01,HR,Infrastructure,Budget,800698.0,budget_vs_actual
2022-04-01,HR,Marketing,Actual,1007296.0,budget_vs_actual
2022-04-01,HR,Marketing,Budget,1241366.0,budget_vs_actual
2022-04-01,HR,Salaries,Actual,680230.0,budget_vs_actual
2022-04-01,HR,Salaries,Budget,921712.0,budget_vs_actual
2022-04-01,HR,Training,Actual,1814750.0,budget_vs_actual
2022-04-01,HR,Training,Budget,1549380.0,budget_vs_actual
2022-04-01,HR,Travel,Actual,1546926.0,budget_vs_actual
2022-04-01,HR,Travel,Budget,1134590.0,budget_vs_actual
2022-04-01,HR,Utilities,Actual,1078118.0,budget_vs_actual
2022-04-01,HR,Utilities,Budget,1031322.0,budget_vs_actual
2022-04-01,IT,Infrastructure,Actual,1155932.0,budget_vs_actual
2022-04-01,IT,Infrastructure,Budget,1160246.0,budget_vs_actual
2022-04-01,IT,Marketing,Actual,791696.0,budget_vs_actual
2022-04-01,IT,Marketing,Budget,1042310.0,budget_vs_actual
2022-04-01,IT,Salaries,Actual,744322.0,budget_vs_actual
2022-04-01,IT,Salaries,Budget,622182.0,budget_vs_actual
2022-04-01,IT,Training,Actual,791238.0,budget_vs_actual
2022-04-01,IT,Training,Budget,626678.0,budget_vs_actual
2022-04-01,IT,Travel,Actual,1058570.0,budget_vs_actual
2022-04-01,IT,Travel,Budget,1098658.0,budget_vs_actual
2022-04-01,IT,Utilities,Actual,1319818.0,budget_vs_actual
2022-04-01,IT,Utilities,Budget,899276.0,budget_vs_actual
2022-04-01,Marketing,Infrastructure,Actual,1822272.0,budget_vs_actual
2022-04-01,Marketing,Infrastructure,Budget,1605490.0,budget_vs_actual
2022-04-01,Marketing,Marketing,Actual,1799707.0,budget_vs_actual
2022-04-01,Marketing,Marketing,Budget,1252633.0,budget_vs_actual
2022-04-01,Marketing,Salaries,Actual,1678442.0,budget_vs_actual
2022-04-01,Marketing,Salaries,Budget,1341506.0,budget_vs_actual
2022-04-01,Marketing,Training,Actual,1707986.0,budget_vs_actual
2022-04-01,Marketing,Training,Budget,1423782.0,budget_vs_actual
2022-04-01,Marketing,Travel,Actual,1943888.0,budget_vs_actual
2022-04-01,Marketing,Travel,Budget,1399180.0,budget_vs_actual
2022-04-01,Marketing,Utilities,Actual,1783274.0,budget_vs_actual
2022-04-01,Marketing,Utilities,Budget,1580668.0,budget_vs_actual
2022-04-01,Operations,Infrastructure,Actual,1861968.0,budget_vs_actual
2022-04-01,Operations,Infrastructure,Budget,1372776.0,budget_vs_actual
2022-04-01,Operations,Marketing,Actual,1111396.0,budget_vs_actual
2022-04-01,Operations,Marketing,Budget,678656.0,budget_vs_actual
2022-04-01,Operations,Salaries,Actual,1188280.0,budget_vs_actual
2022-04-01,Operations,Salaries,Budget,944180.0,budget_vs_actual
2022-04-01,Operations,Training,Actual,1540656.0,budget_vs_actual
2022-04-01,Operations,Training,Budget,1026768.0,budget_vs_actual
2022-04-01,Operations,Travel,Actual,1594128.0,budget_vs_actual
2022-04-01,Operations,Travel,Budget,1496786.0,budget_vs_actual
2022-04-01,Operations,Utilities,Actual,2319437.0,budget_vs_actual
2022-04-01,Operations,Utilities,Budget,2219022.0,budget_vs_actual
2022-04-01,Sales,Infrastructure,Actual,1228970.0,budget_vs_actual
2022-04-01,Sales,Infrastructure,Budget,751024.0,budget_vs_actual
2022-04-01,Sales,Marketing,Actual,1889702.0,budget_vs_actual
2022-04-01,Sales,Marketing,Budget,1673658.0,budget_vs_actual
2022-04-01,Sales,Salaries,Actual,1104804.0,budget_vs_actual
2022-04-01,Sales,Salaries,Budget,839218.0,budget_vs_actual
2022-04-01,Sales,Training,Actual,1153098.0,budget_vs_actual
2022-04-01,Sales,Training,Budget,1254804.0,budget_vs_actual
2022-04-01,Sales,Travel,Actual,1753390.0,budget_vs_actual
2022-04-01,Sales,Travel,Budget,1493824.0,budget_vs_actual
2022-04-01,Sales,Utilities,Actual,1060976.0,budget_vs_actual
2022-04-01,Sales,Utilities,Budget,624276.0,budget_vs_actual
2022-05-01,Finance,Infrastructure,Actual,1116762.0,budget_vs_actual
2022-05-01,Finance,Infrastructure,Budget,1431214.0,budget_vs_actual
2022-05-01,Finance,Marketing,Actual,1198870.0,budget_vs_actual
2022-05-01,Finance,Marketing,Budget,799610.0,budget_vs_actual
2022-05-01,Finance,Salaries,Actual,1065916.0,budget_vs_actual
2022-05-01,Finance,Salaries,Budget,1271524.0,budget_vs_actual
2022-05-01,Finance,Training,Actual,2249742.0,budget_vs_actual
2022-05-01,Finance,Training,Budget,2042040.0,budget_vs_actual
2022-05-01,Finance,Travel,Actual,1801740.0,budget_vs_actual
2022-05-01,Finance,Travel,Budget,1146948.0,budget_vs_actual
2022-05-01,Finance,Utilities,Actual,1344650.0,budget_vs_actual
2022-05-01,Finance,Utilities,Budget,1109194.0,budget_vs_actual
2022-05-01,HR,Infrastructure,Actual,880906.0,budget_vs_actual
2022-05-01,HR,Infrastructure,Budget,1338176.0,budget_vs_actual
2022-05-01,HR,Marketing,Actual,1303654.0,budget_vs_actual
2022-05-01,HR,Marketing,Budget,1622310.0,budget_vs_actual
2022-05-01,HR,Salaries,Actual,1857948.0,budget_vs_actual
2022-05-01,HR,Salaries,Budget,1739540.0,budget_vs_actual
2022-05-01,HR,Training,Actual,2454674.0,budget_vs_actual
2022-05-01,HR,Training,Budget,1678306.0,budget_vs_actual
2022-05-01,HR,Travel,Actual,1781490.0,budget_vs_actual
2022-05-01,HR,Travel,Budget,1478084.0,budget_vs_actual
2022-05-01,HR,Utilities,Actual,1896654.0,budget_vs_actual
2022-05-01,HR,Utilities,Budget,1455772.0,budget_vs_actual
2022-05-01,IT,Infrastructure,Actual,2539908.0,budget_vs_actual
2022-05-01,IT,Infrastructure,Budget,1684190.0,budget_vs_actual
2022-05-01,IT,Marketing,Actual,2309490.0,budget_vs_actual
2022-05-01,IT,Marketing,Budget,1632448.0,budget_vs_actual
2022-05-01,IT,Salaries,Actual,732090.0,budget_vs_actual
2022-05-01,IT,Salaries,Budget,815332.0,budget_vs_actual
2022-05-01,IT,Training,Actual,1586144.0,budget_vs_actual
2022-05-01,IT,Training,Budget,1392704.0,budget_vs_actual
2022-05-01,IT,Travel,Actual,1084630.0,budget_vs_actual
2022-05-01,IT,Travel,Budget,1045590.0,budget_vs_actual
2022-05-01,IT,Utilities,Actual,2497114.0,budget_vs_actual
2022-05-01,IT,Utilities,Budget,1744198.0,budget_vs_actual
2022-05-01,Marketing,Infrastructure,Actual,1664744.0,budget_vs_actual
2022-05-01,Marketing,Infrastructure,Budget,1680274.0,budget_vs_actual
2022-05-01,Marketing,Marketing,Actual,767088.0,budget_vs_actual
2022-05-01,Marketing,Marketing,Budget,785388.0,budget_vs_actual
2022-05-01,Marketing,Salaries,Actual,1391586.0,budget_vs_actual
2022-05-01,Marketing,Salaries,Budget,801154.0,budget_vs_actual
2022-05-01,Marketing,Training,Actual,1178394.0,budget_vs_actual
2022-05-01,Marketing,Training,Budget,827680.0,budget_vs_actual
2022-05-01,Marketing,Travel,Actual,1172758.0,budget_vs_actual
2022-05-01,Marketing,Travel,Budget,593524.0,budget_vs_actual
2022-05-01,Marketing,Utilities,Actual,1841518.0,budget_vs_actual
2022-05-01,Marketing,Utilities,Budget,2068332.0,budget_vs_actual
2022-05-01,Operations,Infrastructure,Actual,1409194.0,budget_vs_actual
2022-05-01,Operations,Infrastructure,Budget,967176.0,budget_vs_actual
2022-05-01,Operations,Marketing,Actual,1090300.0,budget_vs_actual
2022-05-01,Operations,Marketing,Budget,788654.0,budget_vs_actual
2022-05-01,Operations,Salaries,Actual,1197176.0,budget_vs_actual
2022-05-01,Operations,Salaries,Budget,812972.0,budget_vs_actual
2022-05-01,Operations,Training,Actual,1724760.0,budget_vs_actual
2022-05-01,Operations,Training,Budget,1386038.0,budget_vs_actual
2022-05-01,Operations,Travel,Actual,1044808.0,budget_vs_actual
2022-05-01,Operations,Travel,Budget,1520218.0,budget_vs_actual
2022-05-01,Operations,Utilities,Actual,1203408.0,budget_vs_actual
2022-05-01,Operations,Utilities,Budget,1627610.0,budget_vs_actual
2022-05-01,Sales,Infrastructure,Actual,514268.0,budget_vs_actual
2022-05-01,Sales,Infrastructure,Budget,828692.0,budget_vs_actual
2022-05-01,Sales,Marketing,Actual,1741300.0,budget_vs_actual
2022-05-01,Sales,Marketing,Budget,1674626.0,budget_vs_actual
2022-05-01,Sales,Salaries,Actual,2237312.0,budget_vs_actual
2022-05-01,Sales,Salaries,Budget,1250204.0,budget_vs_actual
2022-05-01,Sales,Training,Actual,716598.0,budget_vs_actual
2022-05-01,Sales,Training,Budget,786972.0,budget_vs_actual
